feature_set,window_size,n_components,clipping_threshold,baseline_estimation_method,n_baseline_knots,penalizer,l1_ratio,confidence_threshold,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
A,20,15,115,breslow,5,0.1,1.0,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,15,115,breslow,5,0.1,1.0,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,15,115,breslow,5,0.1,1.0,0.95,,,,
A,20,15,115,breslow,5,1.0,0.0,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,15,115,breslow,5,1.0,0.0,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,15,115,breslow,5,1.0,0.0,0.95,,,,
A,20,15,115,breslow,5,1.0,0.5,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,15,115,breslow,5,1.0,0.5,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,15,115,breslow,5,1.0,0.5,0.95,,,,
A,20,15,115,breslow,5,1.0,1.0,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,15,115,breslow,5,1.0,1.0,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,15,115,breslow,5,1.0,1.0,0.95,,,,
A,20,15,115,spline,3,0.0,0.0,0.3,,,,
A,20,15,115,spline,3,0.0,0.0,0.5,,,,
A,20,15,115,spline,3,0.0,0.0,0.95,,,,
A,20,15,115,spline,3,0.0,0.5,0.3,,,,
A,20,15,115,spline,3,0.0,0.5,0.5,,,,
A,20,15,115,spline,3,0.0,0.5,0.95,,,,
A,20,15,115,spline,3,0.0,1.0,0.3,,,,
A,20,15,115,spline,3,0.0,1.0,0.5,,,,
A,20,15,115,spline,3,0.0,1.0,0.95,,,,
A,20,15,115,spline,3,0.1,0.0,0.3,,,,
A,20,15,115,spline,3,0.1,0.0,0.5,,,,
A,20,15,115,spline,3,0.1,0.0,0.95,,,,
A,20,15,115,spline,3,0.1,0.5,0.3,,,,
A,20,15,115,spline,3,0.1,0.5,0.5,,,,
A,20,15,115,spline,3,0.1,0.5,0.95,,,,
A,20,15,115,spline,3,0.1,1.0,0.3,,,,
A,20,15,115,spline,3,0.1,1.0,0.5,,,,
A,20,15,115,spline,3,0.1,1.0,0.95,,,,
A,20,15,115,spline,3,1.0,0.0,0.3,,,,
A,20,15,115,spline,3,1.0,0.0,0.5,,,,
A,20,15,115,spline,3,1.0,0.0,0.95,,,,
A,20,15,115,spline,3,1.0,0.5,0.3,,,,
A,20,15,115,spline,3,1.0,0.5,0.5,,,,
A,20,15,115,spline,3,1.0,0.5,0.95,,,,
A,20,15,115,spline,3,1.0,1.0,0.3,,,,
A,20,15,115,spline,3,1.0,1.0,0.5,,,,
A,20,15,115,spline,3,1.0,1.0,0.95,,,,
A,20,15,115,spline,5,0.0,0.0,0.3,,,,
A,20,15,115,spline,5,0.0,0.0,0.5,,,,
A,20,15,115,spline,5,0.0,0.0,0.95,,,,
A,20,15,115,spline,5,0.0,0.5,0.3,,,,
A,20,15,115,spline,5,0.0,0.5,0.5,,,,
A,20,15,115,spline,5,0.0,0.5,0.95,,,,
A,20,15,115,spline,5,0.0,1.0,0.3,,,,
A,20,15,115,spline,5,0.0,1.0,0.5,,,,
A,20,15,115,spline,5,0.0,1.0,0.95,,,,
A,20,15,115,spline,5,0.1,0.0,0.3,,,,
A,20,15,115,spline,5,0.1,0.0,0.5,,,,
A,20,15,115,spline,5,0.1,0.0,0.95,,,,
A,20,15,115,spline,5,0.1,0.5,0.3,,,,
A,20,15,115,spline,5,0.1,0.5,0.5,,,,
A,20,15,115,spline,5,0.1,0.5,0.95,,,,
A,20,15,115,spline,5,0.1,1.0,0.3,,,,
A,20,15,115,spline,5,0.1,1.0,0.5,,,,
A,20,15,115,spline,5,0.1,1.0,0.95,,,,
A,20,15,115,spline,5,1.0,0.0,0.3,,,,
A,20,15,115,spline,5,1.0,0.0,0.5,,,,
A,20,15,115,spline,5,1.0,0.0,0.95,,,,
A,20,15,115,spline,5,1.0,0.5,0.3,,,,
A,20,15,115,spline,5,1.0,0.5,0.5,,,,
A,20,15,115,spline,5,1.0,0.5,0.95,,,,
A,20,15,115,spline,5,1.0,1.0,0.3,,,,
A,20,15,115,spline,5,1.0,1.0,0.5,,,,
A,20,15,115,spline,5,1.0,1.0,0.95,,,,
A,20,15,120,breslow,3,0.0,0.0,0.3,,,,
A,20,15,120,breslow,3,0.0,0.0,0.5,,,,
A,20,15,120,breslow,3,0.0,0.0,0.95,,,,
A,20,15,120,breslow,3,0.0,0.5,0.3,,,,
A,20,15,120,breslow,3,0.0,0.5,0.5,,,,
A,20,15,120,breslow,3,0.0,0.5,0.95,,,,
A,20,15,120,breslow,3,0.0,1.0,0.3,,,,
A,20,15,120,breslow,3,0.0,1.0,0.5,,,,
A,20,15,120,breslow,3,0.0,1.0,0.95,,,,
A,20,15,120,breslow,3,0.1,0.0,0.3,7193.159424378874,0.5447224739323334,34.54566471855638,49.46165623089943
A,20,15,120,breslow,3,0.1,0.0,0.5,7332.885824761115,0.5428788473465896,34.57814272325534,49.563839799576854
A,20,15,120,breslow,3,0.1,0.0,0.95,,,,
A,20,15,120,breslow,3,0.1,0.5,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
A,20,15,120,breslow,3,0.1,0.5,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
A,20,15,120,breslow,3,0.1,0.5,0.95,,,,
A,20,15,120,breslow,3,0.1,1.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
A,20,15,120,breslow,3,0.1,1.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
A,20,15,120,breslow,3,0.1,1.0,0.95,,,,
A,20,15,120,breslow,3,1.0,0.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
A,20,15,120,breslow,3,1.0,0.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
A,20,15,120,breslow,3,1.0,0.0,0.95,,,,
A,20,15,120,breslow,3,1.0,0.5,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
A,20,15,120,breslow,3,1.0,0.5,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
A,20,15,120,breslow,3,1.0,0.5,0.95,,,,
A,20,15,120,breslow,3,1.0,1.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
A,20,15,120,breslow,3,1.0,1.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
A,20,15,120,breslow,3,1.0,1.0,0.95,,,,
A,20,15,120,breslow,5,0.0,0.0,0.3,,,,
A,20,15,120,breslow,5,0.0,0.0,0.5,,,,
A,20,15,120,breslow,5,0.0,0.0,0.95,,,,
A,20,15,120,breslow,5,0.0,0.5,0.3,,,,
A,20,15,120,breslow,5,0.0,0.5,0.5,,,,
A,20,15,120,breslow,5,0.0,0.5,0.95,,,,
A,20,15,120,breslow,5,0.0,1.0,0.3,,,,
A,20,15,120,breslow,5,0.0,1.0,0.5,,,,
A,20,15,120,breslow,5,0.0,1.0,0.95,,,,
A,20,15,120,breslow,5,0.1,0.0,0.3,7193.159424378874,0.5447224739323334,34.54566471855638,49.46165623089943
A,20,15,120,breslow,5,0.1,0.0,0.5,7332.885824761115,0.5428788473465896,34.57814272325534,49.563839799576854
A,20,15,120,breslow,5,0.1,0.0,0.95,,,,
A,20,15,120,breslow,5,0.1,0.5,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
A,20,15,120,breslow,5,0.1,0.5,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
A,20,15,120,breslow,5,0.1,0.5,0.95,,,,
A,20,15,120,breslow,5,0.1,1.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
A,20,15,120,breslow,5,0.1,1.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
A,20,15,120,breslow,5,0.1,1.0,0.95,,,,
A,20,15,120,breslow,5,1.0,0.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
A,20,15,120,breslow,5,1.0,0.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
A,20,15,120,breslow,5,1.0,0.0,0.95,,,,
A,20,15,120,breslow,5,1.0,0.5,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
A,20,15,120,breslow,5,1.0,0.5,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
A,20,15,120,breslow,5,1.0,0.5,0.95,,,,
A,20,15,120,breslow,5,1.0,1.0,0.3,7230.480293796501,0.5445412032071906,34.55166518188418,49.474194062061066
A,20,15,120,breslow,5,1.0,1.0,0.5,7332.902686069021,0.5428779793535482,34.578899224437365,49.564677783387346
A,20,15,120,breslow,5,1.0,1.0,0.95,,,,
A,20,15,120,spline,3,0.0,0.0,0.3,,,,
A,20,15,120,spline,3,0.0,0.0,0.5,,,,
A,20,15,120,spline,3,0.0,0.0,0.95,,,,
A,20,15,120,spline,3,0.0,0.5,0.3,,,,
A,20,15,120,spline,3,0.0,0.5,0.5,,,,
A,20,15,120,spline,3,0.0,0.5,0.95,,,,
A,20,15,120,spline,3,0.0,1.0,0.3,,,,
A,20,15,120,spline,3,0.0,1.0,0.5,,,,
A,20,15,120,spline,3,0.0,1.0,0.95,,,,
A,20,15,120,spline,3,0.1,0.0,0.3,,,,
A,20,15,120,spline,3,0.1,0.0,0.5,,,,
A,20,15,120,spline,3,0.1,0.0,0.95,,,,
A,20,15,120,spline,3,0.1,0.5,0.3,,,,
A,20,15,120,spline,3,0.1,0.5,0.5,,,,
A,20,15,120,spline,3,0.1,0.5,0.95,,,,
A,20,15,120,spline,3,0.1,1.0,0.3,,,,
A,20,15,120,spline,3,0.1,1.0,0.5,,,,
A,20,15,120,spline,3,0.1,1.0,0.95,,,,
A,20,15,120,spline,3,1.0,0.0,0.3,,,,
A,20,15,120,spline,3,1.0,0.0,0.5,,,,
A,20,15,120,spline,3,1.0,0.0,0.95,,,,
A,20,15,120,spline,3,1.0,0.5,0.3,,,,
A,20,15,120,spline,3,1.0,0.5,0.5,,,,
A,20,15,120,spline,3,1.0,0.5,0.95,,,,
A,20,15,120,spline,3,1.0,1.0,0.3,,,,
A,20,15,120,spline,3,1.0,1.0,0.5,,,,
A,20,15,120,spline,3,1.0,1.0,0.95,,,,
A,20,15,120,spline,5,0.0,0.0,0.3,,,,
A,20,15,120,spline,5,0.0,0.0,0.5,,,,
A,20,15,120,spline,5,0.0,0.0,0.95,,,,
A,20,15,120,spline,5,0.0,0.5,0.3,,,,
A,20,15,120,spline,5,0.0,0.5,0.5,,,,
A,20,15,120,spline,5,0.0,0.5,0.95,,,,
A,20,15,120,spline,5,0.0,1.0,0.3,,,,
A,20,15,120,spline,5,0.0,1.0,0.5,,,,
A,20,15,120,spline,5,0.0,1.0,0.95,,,,
A,20,15,120,spline,5,0.1,0.0,0.3,,,,
A,20,15,120,spline,5,0.1,0.0,0.5,,,,
A,20,15,120,spline,5,0.1,0.0,0.95,,,,
A,20,15,120,spline,5,0.1,0.5,0.3,,,,
A,20,15,120,spline,5,0.1,0.5,0.5,,,,
A,20,15,120,spline,5,0.1,0.5,0.95,,,,
A,20,15,120,spline,5,0.1,1.0,0.3,,,,
A,20,15,120,spline,5,0.1,1.0,0.5,,,,
A,20,15,120,spline,5,0.1,1.0,0.95,,,,
A,20,15,120,spline,5,1.0,0.0,0.3,,,,
A,20,15,120,spline,5,1.0,0.0,0.5,,,,
A,20,15,120,spline,5,1.0,0.0,0.95,,,,
A,20,15,120,spline,5,1.0,0.5,0.3,,,,
A,20,15,120,spline,5,1.0,0.5,0.5,,,,
A,20,15,120,spline,5,1.0,0.5,0.95,,,,
A,20,15,120,spline,5,1.0,1.0,0.3,,,,
A,20,15,120,spline,5,1.0,1.0,0.5,,,,
A,20,15,120,spline,5,1.0,1.0,0.95,,,,
A,20,15,125,breslow,3,0.0,0.0,0.3,,,,
A,20,15,125,breslow,3,0.0,0.0,0.5,,,,
A,20,15,125,breslow,3,0.0,0.0,0.95,,,,
A,20,15,125,breslow,3,0.0,0.5,0.3,,,,
A,20,15,125,breslow,3,0.0,0.5,0.5,,,,
A,20,15,125,breslow,3,0.0,0.5,0.95,,,,
A,20,15,125,breslow,3,0.0,1.0,0.3,,,,
A,20,15,125,breslow,3,0.0,1.0,0.5,,,,
A,20,15,125,breslow,3,0.0,1.0,0.95,,,,
A,20,15,125,breslow,3,0.1,0.0,0.3,7192.939122312618,0.5434187651504592,32.53239976744188,49.378035527654674
A,20,15,125,breslow,3,0.1,0.0,0.5,7332.6523809964465,0.5416519905472447,32.557312760320514,49.476928744690454
A,20,15,125,breslow,3,0.1,0.0,0.95,,,,
A,20,15,125,breslow,3,0.1,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
A,20,15,125,breslow,3,0.1,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
A,20,15,125,breslow,3,0.1,0.5,0.95,,,,
A,20,15,125,breslow,3,0.1,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
A,20,15,125,breslow,3,0.1,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
A,20,15,125,breslow,3,0.1,1.0,0.95,,,,
A,20,15,125,breslow,3,1.0,0.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
A,20,15,125,breslow,3,1.0,0.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
A,20,15,125,breslow,3,1.0,0.0,0.95,,,,
A,20,15,125,breslow,3,1.0,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
A,20,15,125,breslow,3,1.0,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
A,20,15,125,breslow,3,1.0,0.5,0.95,,,,
A,20,15,125,breslow,3,1.0,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
A,20,15,125,breslow,3,1.0,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
A,20,15,125,breslow,3,1.0,1.0,0.95,,,,
A,20,15,125,breslow,5,0.0,0.0,0.3,,,,
A,20,15,125,breslow,5,0.0,0.0,0.5,,,,
A,20,15,125,breslow,5,0.0,0.0,0.95,,,,
A,20,15,125,breslow,5,0.0,0.5,0.3,,,,
A,20,15,125,breslow,5,0.0,0.5,0.5,,,,
A,20,15,125,breslow,5,0.0,0.5,0.95,,,,
A,20,15,125,breslow,5,0.0,1.0,0.3,,,,
A,20,15,125,breslow,5,0.0,1.0,0.5,,,,
A,20,15,125,breslow,5,0.0,1.0,0.95,,,,
A,20,15,125,breslow,5,0.1,0.0,0.3,7192.939122312618,0.5434187651504592,32.53239976744188,49.378035527654674
A,20,15,125,breslow,5,0.1,0.0,0.5,7332.6523809964465,0.5416519905472447,32.557312760320514,49.476928744690454
A,20,15,125,breslow,5,0.1,0.0,0.95,,,,
A,20,15,125,breslow,5,0.1,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
A,20,15,125,breslow,5,0.1,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
A,20,15,125,breslow,5,0.1,0.5,0.95,,,,
A,20,15,125,breslow,5,0.1,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
A,20,15,125,breslow,5,0.1,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
A,20,15,125,breslow,5,0.1,1.0,0.95,,,,
A,20,15,125,breslow,5,1.0,0.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
A,20,15,125,breslow,5,1.0,0.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
A,20,15,125,breslow,5,1.0,0.0,0.95,,,,
A,20,15,125,breslow,5,1.0,0.5,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
A,20,15,125,breslow,5,1.0,0.5,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
A,20,15,125,breslow,5,1.0,0.5,0.95,,,,
A,20,15,125,breslow,5,1.0,1.0,0.3,7230.259991730246,0.5432435643867091,32.53840023076969,49.39060149719758
A,20,15,125,breslow,5,1.0,1.0,0.5,7332.669242304352,0.541651147182705,32.55806926150255,49.47776678035592
A,20,15,125,breslow,5,1.0,1.0,0.95,,,,
A,20,15,125,spline,3,0.0,0.0,0.3,,,,
A,20,15,125,spline,3,0.0,0.0,0.5,,,,
A,20,15,125,spline,3,0.0,0.0,0.95,,,,
A,20,15,125,spline,3,0.0,0.5,0.3,,,,
A,20,15,125,spline,3,0.0,0.5,0.5,,,,
A,20,15,125,spline,3,0.0,0.5,0.95,,,,
A,20,15,125,spline,3,0.0,1.0,0.3,,,,
A,20,15,125,spline,3,0.0,1.0,0.5,,,,
A,20,15,125,spline,3,0.0,1.0,0.95,,,,
A,20,15,125,spline,3,0.1,0.0,0.3,,,,
A,20,15,125,spline,3,0.1,0.0,0.5,,,,
A,20,15,125,spline,3,0.1,0.0,0.95,,,,
A,20,15,125,spline,3,0.1,0.5,0.3,,,,
A,20,15,125,spline,3,0.1,0.5,0.5,,,,
A,20,15,125,spline,3,0.1,0.5,0.95,,,,
A,20,15,125,spline,3,0.1,1.0,0.3,,,,
A,20,15,125,spline,3,0.1,1.0,0.5,,,,
A,20,15,125,spline,3,0.1,1.0,0.95,,,,
A,20,15,125,spline,3,1.0,0.0,0.3,,,,
A,20,15,125,spline,3,1.0,0.0,0.5,,,,
A,20,15,125,spline,3,1.0,0.0,0.95,,,,
A,20,15,125,spline,3,1.0,0.5,0.3,,,,
A,20,15,125,spline,3,1.0,0.5,0.5,,,,
A,20,15,125,spline,3,1.0,0.5,0.95,,,,
A,20,15,125,spline,3,1.0,1.0,0.3,,,,
A,20,15,125,spline,3,1.0,1.0,0.5,,,,
A,20,15,125,spline,3,1.0,1.0,0.95,,,,
A,20,15,125,spline,5,0.0,0.0,0.3,,,,
A,20,15,125,spline,5,0.0,0.0,0.5,,,,
A,20,15,125,spline,5,0.0,0.0,0.95,,,,
A,20,15,125,spline,5,0.0,0.5,0.3,,,,
A,20,15,125,spline,5,0.0,0.5,0.5,,,,
A,20,15,125,spline,5,0.0,0.5,0.95,,,,
A,20,15,125,spline,5,0.0,1.0,0.3,,,,
A,20,15,125,spline,5,0.0,1.0,0.5,,,,
A,20,15,125,spline,5,0.0,1.0,0.95,,,,
A,20,15,125,spline,5,0.1,0.0,0.3,,,,
A,20,15,125,spline,5,0.1,0.0,0.5,,,,
A,20,15,125,spline,5,0.1,0.0,0.95,,,,
A,20,15,125,spline,5,0.1,0.5,0.3,,,,
A,20,15,125,spline,5,0.1,0.5,0.5,,,,
A,20,15,125,spline,5,0.1,0.5,0.95,,,,
A,20,15,125,spline,5,0.1,1.0,0.3,,,,
A,20,15,125,spline,5,0.1,1.0,0.5,,,,
A,20,15,125,spline,5,0.1,1.0,0.95,,,,
A,20,15,125,spline,5,1.0,0.0,0.3,,,,
A,20,15,125,spline,5,1.0,0.0,0.5,,,,
A,20,15,125,spline,5,1.0,0.0,0.95,,,,
A,20,15,125,spline,5,1.0,0.5,0.3,,,,
A,20,15,125,spline,5,1.0,0.5,0.5,,,,
A,20,15,125,spline,5,1.0,0.5,0.95,,,,
A,20,15,125,spline,5,1.0,1.0,0.3,,,,
A,20,15,125,spline,5,1.0,1.0,0.5,,,,
A,20,15,125,spline,5,1.0,1.0,0.95,,,,
A,20,20,115,breslow,3,0.0,0.0,0.3,,,,
A,20,20,115,breslow,3,0.0,0.0,0.5,,,,
A,20,20,115,breslow,3,0.0,0.0,0.95,,,,
A,20,20,115,breslow,3,0.0,0.5,0.3,,,,
A,20,20,115,breslow,3,0.0,0.5,0.5,,,,
A,20,20,115,breslow,3,0.0,0.5,0.95,,,,
A,20,20,115,breslow,3,0.0,1.0,0.3,,,,
A,20,20,115,breslow,3,0.0,1.0,0.5,,,,
A,20,20,115,breslow,3,0.0,1.0,0.95,,,,
A,20,20,115,breslow,3,0.1,0.0,0.3,7182.274924788358,0.5462838978946428,36.71480672495336,49.771556328715306
A,20,20,115,breslow,3,0.1,0.0,0.5,7333.321898352297,0.5442934206854118,36.756929371316424,49.8811710720578
A,20,20,115,breslow,3,0.1,0.0,0.95,,,,
A,20,20,115,breslow,3,0.1,0.5,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,20,115,breslow,3,0.1,0.5,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,20,115,breslow,3,0.1,0.5,0.95,,,,
A,20,20,115,breslow,3,0.1,1.0,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,20,115,breslow,3,0.1,1.0,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,20,115,breslow,3,0.1,1.0,0.95,,,,
A,20,20,115,breslow,3,1.0,0.0,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,20,115,breslow,3,1.0,0.0,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,20,115,breslow,3,1.0,0.0,0.95,,,,
A,20,20,115,breslow,3,1.0,0.5,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,20,115,breslow,3,1.0,0.5,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,20,115,breslow,3,1.0,0.5,0.95,,,,
A,20,20,115,breslow,3,1.0,1.0,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,20,115,breslow,3,1.0,1.0,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,20,115,breslow,3,1.0,1.0,0.95,,,,
A,20,20,115,breslow,5,0.0,0.0,0.3,,,,
A,20,20,115,breslow,5,0.0,0.0,0.5,,,,
A,20,20,115,breslow,5,0.0,0.0,0.95,,,,
A,20,20,115,breslow,5,0.0,0.5,0.3,,,,
A,20,20,115,breslow,5,0.0,0.5,0.5,,,,
A,20,20,115,breslow,5,0.0,0.5,0.95,,,,
A,20,20,115,breslow,5,0.0,1.0,0.3,,,,
A,20,20,115,breslow,5,0.0,1.0,0.5,,,,
A,20,20,115,breslow,5,0.0,1.0,0.95,,,,
A,20,20,115,breslow,5,0.1,0.0,0.3,7182.274924788358,0.5462838978946428,36.71480672495336,49.771556328715306
A,20,20,115,breslow,5,0.1,0.0,0.5,7333.321898352297,0.5442934206854118,36.756929371316424,49.8811710720578
A,20,20,115,breslow,5,0.1,0.0,0.95,,,,
A,20,20,115,breslow,5,0.1,0.5,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,20,115,breslow,5,0.1,0.5,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,20,115,breslow,5,0.1,0.5,0.95,,,,
A,20,20,115,breslow,5,0.1,1.0,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,20,115,breslow,5,0.1,1.0,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,20,115,breslow,5,0.1,1.0,0.95,,,,
A,20,20,115,breslow,5,1.0,0.0,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,20,115,breslow,5,1.0,0.0,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,20,115,breslow,5,1.0,0.0,0.95,,,,
A,20,20,115,breslow,5,1.0,0.5,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,20,115,breslow,5,1.0,0.5,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,20,115,breslow,5,1.0,0.5,0.95,,,,
A,20,20,115,breslow,5,1.0,1.0,0.3,7230.912864250752,0.5460325478352379,36.72326506871595,49.78873406985973
A,20,20,115,breslow,5,1.0,1.0,0.5,7333.347190314154,0.5442920775031949,36.758064123089476,49.88242254464081
A,20,20,115,breslow,5,1.0,1.0,0.95,,,,
A,20,20,115,spline,3,0.0,0.0,0.3,,,,
A,20,20,115,spline,3,0.0,0.0,0.5,,,,
A,20,20,115,spline,3,0.0,0.0,0.95,,,,
A,20,20,115,spline,3,0.0,0.5,0.3,,,,
A,20,20,115,spline,3,0.0,0.5,0.5,,,,
A,20,20,115,spline,3,0.0,0.5,0.95,,,,
A,20,20,115,spline,3,0.0,1.0,0.3,,,,
A,20,20,115,spline,3,0.0,1.0,0.5,,,,
A,20,20,115,spline,3,0.0,1.0,0.95,,,,
A,20,20,115,spline,3,0.1,0.0,0.3,,,,
A,20,20,115,spline,3,0.1,0.0,0.5,,,,
A,20,20,115,spline,3,0.1,0.0,0.95,,,,
A,20,20,115,spline,3,0.1,0.5,0.3,,,,
A,20,20,115,spline,3,0.1,0.5,0.5,,,,
A,20,20,115,spline,3,0.1,0.5,0.95,,,,
A,20,20,115,spline,3,0.1,1.0,0.3,,,,
A,20,20,115,spline,3,0.1,1.0,0.5,,,,
A,20,20,115,spline,3,0.1,1.0,0.95,,,,
A,20,20,115,spline,3,1.0,0.0,0.3,,,,
A,20,20,115,spline,3,1.0,0.0,0.5,,,,
A,20,20,115,spline,3,1.0,0.0,0.95,,,,
A,20,20,115,spline,3,1.0,0.5,0.3,,,,
A,20,20,115,spline,3,1.0,0.5,0.5,,,,
A,20,20,115,spline,3,1.0,0.5,0.95,,,,
A,20,20,115,spline,3,1.0,1.0,0.3,,,,
A,20,20,115,spline,3,1.0,1.0,0.5,,,,
A,20,20,115,spline,3,1.0,1.0,0.95,,,,
A,20,20,115,spline,5,0.0,0.0,0.3,,,,
A,20,20,115,spline,5,0.0,0.0,0.5,,,,
A,20,20,115,spline,5,0.0,0.0,0.95,,,,
A,20,20,115,spline,5,0.0,0.5,0.3,,,,
A,20,20,115,spline,5,0.0,0.5,0.5,,,,
A,20,20,115,spline,5,0.0,0.5,0.95,,,,
A,20,20,115,spline,5,0.0,1.0,0.3,,,,
A,20,20,115,spline,5,0.0,1.0,0.5,,,,
A,20,20,115,spline,5,0.0,1.0,0.95,,,,
A,20,20,115,spline,5,0.1,0.0,0.3,,,,
A,20,20,115,spline,5,0.1,0.0,0.5,,,,
A,20,20,115,spline,5,0.1,0.0,0.95,,,,
A,20,20,115,spline,5,0.1,0.5,0.3,,,,
A,20,20,115,spline,5,0.1,0.5,0.5,,,,
A,20,20,115,spline,5,0.1,0.5,0.95,,,,
A,20,20,115,spline,5,0.1,1.0,0.3,,,,
A,20,20,115,spline,5,0.1,1.0,0.5,,,,
A,20,20,115,spline,5,0.1,1.0,0.95,,,,
A,20,20,115,spline,5,1.0,0.0,0.3,,,,
A,20,20,115,spline,5,1.0,0.0,0.5,,,,
A,20,20,115,spline,5,1.0,0.0,0.95,,,,
A,20,20,115,spline,5,1.0,0.5,0.3,,,,
A,20,20,115,spline,5,1.0,0.5,0.5,,,,
A,20,20,115,spline,5,1.0,0.5,0.95,,,,
A,20,20,115,spline,5,1.0,1.0,0.3,,,,
A,20,20,115,spline,5,1.0,1.0,0.5,,,,
A,20,20,115,spline,5,1.0,1.0,0.95,,,,
A,20,20,120,breslow,3,0.0,0.0,0.3,,,,
A,20,20,120,breslow,3,0.0,0.0,0.5,,,,
A,20,20,120,breslow,3,0.0,0.0,0.95,,,,
