feature_set,window_size,n_components,clipping_threshold,confidence_threshold,penalizer,l1_ratio,fit_intercept,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
C,25,10,125,0.5,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,10,125,0.5,0.1,0.5,True,,,,
C,25,10,125,0.5,0.1,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,10,125,0.5,0.1,1.0,True,,,,
C,25,10,125,0.5,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
C,25,10,125,0.5,1.0,0.0,True,,,,
C,25,10,125,0.5,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,10,125,0.5,1.0,0.5,True,,,,
C,25,10,125,0.5,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,10,125,0.5,1.0,1.0,True,2354.5439960807616,0.6670211971457713,27.59232785110882,42.26303578945388
C,25,10,125,0.5,1.0,1.0,False,,,,
C,25,10,125,0.95,0.0,0.0,True,,,,
C,25,10,125,0.95,0.0,0.0,False,,,,
C,25,10,125,0.95,0.0,0.5,True,,,,
C,25,10,125,0.95,0.0,0.5,False,,,,
C,25,10,125,0.95,0.0,1.0,True,,,,
C,25,10,125,0.95,0.0,1.0,False,,,,
C,25,10,125,0.95,0.1,0.0,True,,,,
C,25,10,125,0.95,0.1,0.0,False,,,,
C,25,10,125,0.95,0.1,0.5,True,,,,
C,25,10,125,0.95,0.1,0.5,False,,,,
C,25,10,125,0.95,0.1,1.0,True,,,,
C,25,10,125,0.95,0.1,1.0,False,,,,
C,25,10,125,0.95,1.0,0.0,True,,,,
C,25,10,125,0.95,1.0,0.0,False,,,,
C,25,10,125,0.95,1.0,0.5,True,,,,
C,25,10,125,0.95,1.0,0.5,False,,,,
C,25,10,125,0.95,1.0,1.0,True,,,,
C,25,10,125,0.95,1.0,1.0,False,,,,
C,25,15,115,0.3,0.0,0.0,True,,,,
C,25,15,115,0.3,0.0,0.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
C,25,15,115,0.3,0.0,0.5,True,,,,
C,25,15,115,0.3,0.0,0.5,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
C,25,15,115,0.3,0.0,1.0,True,,,,
C,25,15,115,0.3,0.0,1.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
C,25,15,115,0.3,0.1,0.0,True,,,,
C,25,15,115,0.3,0.1,0.0,False,3681.301311790017,0.5,86.50968156371324,93.55428672477142
C,25,15,115,0.3,0.1,0.5,True,,,,
C,25,15,115,0.3,0.1,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,15,115,0.3,0.1,1.0,True,,,,
C,25,15,115,0.3,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
C,25,15,115,0.3,1.0,0.0,True,,,,
C,25,15,115,0.3,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,15,115,0.3,1.0,0.5,True,,,,
C,25,15,115,0.3,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,15,115,0.3,1.0,1.0,True,325.7788677544944,0.8256935338790297,40.7670554392002,50.07776576140011
C,25,15,115,0.3,1.0,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
C,25,15,115,0.5,0.0,0.0,True,,,,
C,25,15,115,0.5,0.0,0.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
C,25,15,115,0.5,0.0,0.5,True,,,,
C,25,15,115,0.5,0.0,0.5,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
C,25,15,115,0.5,0.0,1.0,True,,,,
C,25,15,115,0.5,0.0,1.0,False,3670.3332123103432,0.5,86.34673707341615,93.43393002040268
C,25,15,115,0.5,0.1,0.0,True,,,,
C,25,15,115,0.5,0.1,0.0,False,3681.301311790017,0.5,86.50968156371324,93.55428672477142
C,25,15,115,0.5,0.1,0.5,True,,,,
C,25,15,115,0.5,0.1,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,15,115,0.5,0.1,1.0,True,,,,
C,25,15,115,0.5,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
C,25,15,115,0.5,1.0,0.0,True,,,,
C,25,15,115,0.5,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,15,115,0.5,1.0,0.5,True,,,,
C,25,15,115,0.5,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,15,115,0.5,1.0,1.0,True,2555.1043910719254,0.6746950050721268,31.364639134680154,42.72924073865199
C,25,15,115,0.5,1.0,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
C,25,15,115,0.95,0.0,0.0,True,,,,
C,25,15,115,0.95,0.0,0.0,False,,,,
C,25,15,115,0.95,0.0,0.5,True,,,,
C,25,15,115,0.95,0.0,0.5,False,,,,
C,25,15,115,0.95,0.0,1.0,True,,,,
C,25,15,115,0.95,0.0,1.0,False,,,,
C,25,15,115,0.95,0.1,0.0,True,,,,
C,25,15,115,0.95,0.1,0.0,False,,,,
C,25,15,115,0.95,0.1,0.5,True,,,,
C,25,15,115,0.95,0.1,0.5,False,,,,
C,25,15,115,0.95,0.1,1.0,True,,,,
C,25,15,115,0.95,0.1,1.0,False,,,,
C,25,15,115,0.95,1.0,0.0,True,,,,
C,25,15,115,0.95,1.0,0.0,False,,,,
C,25,15,115,0.95,1.0,0.5,True,,,,
C,25,15,115,0.95,1.0,0.5,False,,,,
C,25,15,115,0.95,1.0,1.0,True,,,,
C,25,15,115,0.95,1.0,1.0,False,,,,
C,25,15,120,0.3,0.0,0.0,True,,,,
C,25,15,120,0.3,0.0,0.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
C,25,15,120,0.3,0.0,0.5,True,,,,
C,25,15,120,0.3,0.0,0.5,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
C,25,15,120,0.3,0.0,1.0,True,,,,
C,25,15,120,0.3,0.0,1.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
C,25,15,120,0.3,0.1,0.0,True,,,,
C,25,15,120,0.3,0.1,0.0,False,5101.946705154299,0.5,88.69437773846101,96.25787052107555
C,25,15,120,0.3,0.1,0.5,True,,,,
C,25,15,120,0.3,0.1,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,15,120,0.3,0.1,1.0,True,,,,
C,25,15,120,0.3,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
C,25,15,120,0.3,1.0,0.0,True,,,,
C,25,15,120,0.3,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,15,120,0.3,1.0,0.5,True,,,,
C,25,15,120,0.3,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,15,120,0.3,1.0,1.0,True,412.60380342472195,0.8204211884059156,42.799569733189394,51.822059588124304
C,25,15,120,0.3,1.0,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
C,25,15,120,0.5,0.0,0.0,True,,,,
C,25,15,120,0.5,0.0,0.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
C,25,15,120,0.5,0.0,0.5,True,,,,
C,25,15,120,0.5,0.0,0.5,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
C,25,15,120,0.5,0.0,1.0,True,,,,
C,25,15,120,0.5,0.0,1.0,False,5087.454983315911,0.5,88.52588636877815,96.13393079216684
C,25,15,120,0.5,0.1,0.0,True,,,,
C,25,15,120,0.5,0.1,0.0,False,5101.946705154299,0.5,88.69437773846101,96.25787052107555
C,25,15,120,0.5,0.1,0.5,True,,,,
C,25,15,120,0.5,0.1,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,15,120,0.5,0.1,1.0,True,,,,
C,25,15,120,0.5,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
C,25,15,120,0.5,1.0,0.0,True,,,,
C,25,15,120,0.5,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,15,120,0.5,1.0,0.5,True,,,,
C,25,15,120,0.5,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,15,120,0.5,1.0,1.0,True,2554.6410890727775,0.6695425657198303,29.206205527756822,42.347507889571006
C,25,15,120,0.5,1.0,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
C,25,15,120,0.95,0.0,0.0,True,,,,
C,25,15,120,0.95,0.0,0.0,False,,,,
C,25,15,120,0.95,0.0,0.5,True,,,,
C,25,15,120,0.95,0.0,0.5,False,,,,
C,25,15,120,0.95,0.0,1.0,True,,,,
C,25,15,120,0.95,0.0,1.0,False,,,,
C,25,15,120,0.95,0.1,0.0,True,,,,
C,25,15,120,0.95,0.1,0.0,False,,,,
C,25,15,120,0.95,0.1,0.5,True,,,,
C,25,15,120,0.95,0.1,0.5,False,,,,
C,25,15,120,0.95,0.1,1.0,True,,,,
C,25,15,120,0.95,0.1,1.0,False,,,,
C,25,15,120,0.95,1.0,0.0,True,,,,
C,25,15,120,0.95,1.0,0.0,False,,,,
C,25,15,120,0.95,1.0,0.5,True,,,,
C,25,15,120,0.95,1.0,0.5,False,,,,
C,25,15,120,0.95,1.0,1.0,True,,,,
C,25,15,120,0.95,1.0,1.0,False,,,,
C,25,15,125,0.3,0.0,0.0,True,,,,
C,25,15,125,0.3,0.0,0.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
C,25,15,125,0.3,0.0,0.5,True,,,,
C,25,15,125,0.3,0.0,0.5,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
C,25,15,125,0.3,0.0,1.0,True,,,,
C,25,15,125,0.3,0.0,1.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
C,25,15,125,0.3,0.1,0.0,True,,,,
C,25,15,125,0.3,0.1,0.0,False,7034.539175627299,0.5,90.71772126231029,98.79799018571492
C,25,15,125,0.3,0.1,0.5,True,,,,
C,25,15,125,0.3,0.1,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,15,125,0.3,0.1,1.0,True,,,,
C,25,15,125,0.3,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
C,25,15,125,0.3,1.0,0.0,True,,,,
C,25,15,125,0.3,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,15,125,0.3,1.0,0.5,True,,,,
C,25,15,125,0.3,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,15,125,0.3,1.0,1.0,True,516.4422668506855,0.8154266607698176,44.82291325703869,53.52273020119254
C,25,15,125,0.3,1.0,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
C,25,15,125,0.5,0.0,0.0,True,,,,
C,25,15,125,0.5,0.0,0.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
C,25,15,125,0.5,0.0,0.5,True,,,,
C,25,15,125,0.5,0.0,0.5,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
C,25,15,125,0.5,0.0,1.0,True,,,,
C,25,15,125,0.5,0.0,1.0,False,7019.678364938652,0.5,90.54871473716706,98.67649579431043
C,25,15,125,0.5,0.1,0.0,True,,,,
C,25,15,125,0.5,0.1,0.0,False,7034.539175627299,0.5,90.71772126231029,98.79799018571492
C,25,15,125,0.5,0.1,0.5,True,,,,
C,25,15,125,0.5,0.1,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,15,125,0.5,0.1,1.0,True,,,,
C,25,15,125,0.5,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
C,25,15,125,0.5,1.0,0.0,True,,,,
C,25,15,125,0.5,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,15,125,0.5,1.0,0.5,True,,,,
C,25,15,125,0.5,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,15,125,0.5,1.0,1.0,True,2554.3817995763734,0.6650724342584113,27.212178566356926,42.22955735958068
C,25,15,125,0.5,1.0,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
C,25,15,125,0.95,0.0,0.0,True,,,,
C,25,15,125,0.95,0.0,0.0,False,,,,
C,25,15,125,0.95,0.0,0.5,True,,,,
C,25,15,125,0.95,0.0,0.5,False,,,,
C,25,15,125,0.95,0.0,1.0,True,,,,
C,25,15,125,0.95,0.0,1.0,False,,,,
C,25,15,125,0.95,0.1,0.0,True,,,,
C,25,15,125,0.95,0.1,0.0,False,,,,
C,25,15,125,0.95,0.1,0.5,True,,,,
C,25,15,125,0.95,0.1,0.5,False,,,,
C,25,15,125,0.95,0.1,1.0,True,,,,
C,25,15,125,0.95,0.1,1.0,False,,,,
C,25,15,125,0.95,1.0,0.0,True,,,,
C,25,15,125,0.95,1.0,0.0,False,,,,
C,25,15,125,0.95,1.0,0.5,True,,,,
C,25,15,125,0.95,1.0,0.5,False,,,,
C,25,15,125,0.95,1.0,1.0,True,,,,
C,25,15,125,0.95,1.0,1.0,False,,,,
C,25,20,115,0.3,0.0,0.0,True,,,,
C,25,20,115,0.3,0.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.3,0.0,0.5,True,,,,
C,25,20,115,0.3,0.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.3,0.0,1.0,True,,,,
C,25,20,115,0.3,0.0,1.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.3,0.1,0.0,True,,,,
C,25,20,115,0.3,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.3,0.1,0.5,True,,,,
C,25,20,115,0.3,0.1,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.3,0.1,1.0,True,,,,
C,25,20,115,0.3,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
C,25,20,115,0.3,1.0,0.0,True,,,,
C,25,20,115,0.3,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.3,1.0,0.5,True,,,,
C,25,20,115,0.3,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.3,1.0,1.0,True,306.11628264888606,0.8311091274293544,40.33807571061045,49.512389097489596
C,25,20,115,0.3,1.0,1.0,False,,,,
C,25,20,115,0.5,0.0,0.0,True,,,,
C,25,20,115,0.5,0.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.5,0.0,0.5,True,,,,
C,25,20,115,0.5,0.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.5,0.0,1.0,True,,,,
C,25,20,115,0.5,0.0,1.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.5,0.1,0.0,True,,,,
C,25,20,115,0.5,0.1,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.5,0.1,0.5,True,,,,
C,25,20,115,0.5,0.1,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.5,0.1,1.0,True,,,,
C,25,20,115,0.5,0.1,1.0,False,3479.753171110864,0.5,84.65525672371638,91.97888563916712
C,25,20,115,0.5,1.0,0.0,True,,,,
C,25,20,115,0.5,1.0,0.0,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.5,1.0,0.5,True,,,,
C,25,20,115,0.5,1.0,0.5,False,3640.991683654186,0.5,86.13879659571387,93.23920650765055
C,25,20,115,0.5,1.0,1.0,True,2554.5751977918385,0.6743623387780869,31.738404749001017,42.96718733703739
C,25,20,115,0.5,1.0,1.0,False,,,,
C,25,20,115,0.95,0.0,0.0,True,,,,
C,25,20,115,0.95,0.0,0.0,False,,,,
C,25,20,115,0.95,0.0,0.5,True,,,,
C,25,20,115,0.95,0.0,0.5,False,,,,
C,25,20,115,0.95,0.0,1.0,True,,,,
C,25,20,115,0.95,0.0,1.0,False,,,,
C,25,20,115,0.95,0.1,0.0,True,,,,
C,25,20,115,0.95,0.1,0.0,False,,,,
C,25,20,115,0.95,0.1,0.5,True,,,,
C,25,20,115,0.95,0.1,0.5,False,,,,
C,25,20,115,0.95,0.1,1.0,True,,,,
C,25,20,115,0.95,0.1,1.0,False,,,,
C,25,20,115,0.95,1.0,0.0,True,,,,
C,25,20,115,0.95,1.0,0.0,False,,,,
C,25,20,115,0.95,1.0,0.5,True,,,,
C,25,20,115,0.95,1.0,0.5,False,,,,
C,25,20,115,0.95,1.0,1.0,True,,,,
C,25,20,115,0.95,1.0,1.0,False,,,,
C,25,20,120,0.3,0.0,0.0,True,,,,
C,25,20,120,0.3,0.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.3,0.0,0.5,True,,,,
C,25,20,120,0.3,0.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.3,0.0,1.0,True,,,,
C,25,20,120,0.3,0.0,1.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.3,0.1,0.0,True,,,,
C,25,20,120,0.3,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.3,0.1,0.5,True,,,,
C,25,20,120,0.3,0.1,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.3,0.1,1.0,True,,,,
C,25,20,120,0.3,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
C,25,20,120,0.3,1.0,0.0,True,,,,
C,25,20,120,0.3,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.3,1.0,0.5,True,,,,
C,25,20,120,0.3,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.3,1.0,1.0,True,385.57479797336424,0.8256738955532495,42.34372144895975,51.225372608555766
C,25,20,120,0.3,1.0,1.0,False,,,,
C,25,20,120,0.5,0.0,0.0,True,,,,
C,25,20,120,0.5,0.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.5,0.0,0.5,True,,,,
C,25,20,120,0.5,0.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.5,0.0,1.0,True,,,,
C,25,20,120,0.5,0.0,1.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.5,0.1,0.0,True,,,,
C,25,20,120,0.5,0.1,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.5,0.1,0.5,True,,,,
C,25,20,120,0.5,0.1,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.5,0.1,1.0,True,,,,
C,25,20,120,0.5,0.1,1.0,False,4807.039859302429,0.5,86.69633251833741,94.54971396444277
C,25,20,120,0.5,1.0,0.0,True,,,,
C,25,20,120,0.5,1.0,0.0,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.5,1.0,0.5,True,,,,
C,25,20,120,0.5,1.0,0.5,False,5042.965335983925,0.5,88.29476869443629,95.91623920974898
C,25,20,120,0.5,1.0,1.0,True,2554.115087019792,0.6691949091047951,29.595162220085896,42.58988281206719
C,25,20,120,0.5,1.0,1.0,False,,,,
C,25,20,120,0.95,0.0,0.0,True,,,,
C,25,20,120,0.95,0.0,0.0,False,,,,
C,25,20,120,0.95,0.0,0.5,True,,,,
C,25,20,120,0.95,0.0,0.5,False,,,,
C,25,20,120,0.95,0.0,1.0,True,,,,
C,25,20,120,0.95,0.0,1.0,False,,,,
C,25,20,120,0.95,0.1,0.0,True,,,,
C,25,20,120,0.95,0.1,0.0,False,,,,
C,25,20,120,0.95,0.1,0.5,True,,,,
C,25,20,120,0.95,0.1,0.5,False,,,,
C,25,20,120,0.95,0.1,1.0,True,,,,
C,25,20,120,0.95,0.1,1.0,False,,,,
C,25,20,120,0.95,1.0,0.0,True,,,,
C,25,20,120,0.95,1.0,0.0,False,,,,
C,25,20,120,0.95,1.0,0.5,True,,,,
C,25,20,120,0.95,1.0,0.5,False,,,,
C,25,20,120,0.95,1.0,1.0,True,,,,
C,25,20,120,0.95,1.0,1.0,False,,,,
C,25,20,125,0.3,0.0,0.0,True,,,,
C,25,20,125,0.3,0.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.3,0.0,0.5,True,,,,
C,25,20,125,0.3,0.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.3,0.0,1.0,True,,,,
C,25,20,125,0.3,0.0,1.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.3,0.1,0.0,True,,,,
C,25,20,125,0.3,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.3,0.1,0.5,True,,,,
C,25,20,125,0.3,0.1,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.3,0.1,1.0,True,,,,
C,25,20,125,0.3,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
C,25,20,125,0.3,1.0,0.0,True,,,,
C,25,20,125,0.3,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.3,1.0,0.5,True,,,,
C,25,20,125,0.3,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.3,1.0,1.0,True,478.67545970774444,0.8202035168472909,44.3428402837558,52.89249853858053
C,25,20,125,0.3,1.0,1.0,False,,,,
C,25,20,125,0.5,0.0,0.0,True,,,,
C,25,20,125,0.5,0.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.5,0.0,0.5,True,,,,
C,25,20,125,0.5,0.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.5,0.0,1.0,True,,,,
C,25,20,125,0.5,0.0,1.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.5,0.1,0.0,True,,,,
C,25,20,125,0.5,0.1,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.5,0.1,0.5,True,,,,
C,25,20,125,0.5,0.1,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.5,0.1,1.0,True,,,,
C,25,20,125,0.5,0.1,1.0,False,6613.024084088157,0.5,88.58728606356968,96.96808135647518
C,25,20,125,0.5,1.0,0.0,True,,,,
C,25,20,125,0.5,1.0,0.0,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.5,1.0,0.5,True,,,,
C,25,20,125,0.5,1.0,0.5,False,6950.23615731947,0.5,90.29163422256218,98.43200841986697
C,25,20,125,0.5,1.0,1.0,True,2553.857477729932,0.6647804202520687,27.618029765322547,42.472375445135604
C,25,20,125,0.5,1.0,1.0,False,,,,
C,25,20,125,0.95,0.0,0.0,True,,,,
C,25,20,125,0.95,0.0,0.0,False,,,,
C,25,20,125,0.95,0.0,0.5,True,,,,
C,25,20,125,0.95,0.0,0.5,False,,,,
C,25,20,125,0.95,0.0,1.0,True,,,,
C,25,20,125,0.95,0.0,1.0,False,,,,
C,25,20,125,0.95,0.1,0.0,True,,,,
C,25,20,125,0.95,0.1,0.0,False,,,,
C,25,20,125,0.95,0.1,0.5,True,,,,
C,25,20,125,0.95,0.1,0.5,False,,,,
C,25,20,125,0.95,0.1,1.0,True,,,,
C,25,20,125,0.95,0.1,1.0,False,,,,
C,25,20,125,0.95,1.0,0.0,True,,,,
C,25,20,125,0.95,1.0,0.0,False,,,,
C,25,20,125,0.95,1.0,0.5,True,,,,
C,25,20,125,0.95,1.0,0.5,False,,,,
C,25,20,125,0.95,1.0,1.0,True,,,,
C,25,20,125,0.95,1.0,1.0,False,,,,
C,30,10,115,0.3,0.0,0.0,True,,,,
C,30,10,115,0.3,0.0,0.0,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.3,0.0,0.5,True,,,,
C,30,10,115,0.3,0.0,0.5,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.3,0.0,1.0,True,,,,
C,30,10,115,0.3,0.0,1.0,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.3,0.1,0.0,True,,,,
C,30,10,115,0.3,0.1,0.0,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.3,0.1,0.5,True,,,,
C,30,10,115,0.3,0.1,0.5,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.3,0.1,1.0,True,,,,
C,30,10,115,0.3,0.1,1.0,False,3357.258060324647,0.5,83.58050632911393,91.05716246096755
C,30,10,115,0.3,1.0,0.0,True,,,,
C,30,10,115,0.3,1.0,0.0,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.3,1.0,0.5,True,,,,
C,30,10,115,0.3,1.0,0.5,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.3,1.0,1.0,True,398.3837192260403,0.8016456423144288,43.4634454844422,52.67981505512664
C,30,10,115,0.3,1.0,1.0,False,,,,
C,30,10,115,0.5,0.0,0.0,True,,,,
C,30,10,115,0.5,0.0,0.0,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.5,0.0,0.5,True,,,,
C,30,10,115,0.5,0.0,0.5,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.5,0.0,1.0,True,,,,
C,30,10,115,0.5,0.0,1.0,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.5,0.1,0.0,True,,,,
C,30,10,115,0.5,0.1,0.0,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.5,0.1,0.5,True,,,,
C,30,10,115,0.5,0.1,0.5,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.5,0.1,1.0,True,,,,
C,30,10,115,0.5,0.1,1.0,False,3357.258060324647,0.5,83.58050632911393,91.05716246096755
C,30,10,115,0.5,1.0,0.0,True,,,,
C,30,10,115,0.5,1.0,0.0,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.5,1.0,0.5,True,,,,
C,30,10,115,0.5,1.0,0.5,False,3524.740605515353,0.5,85.11856247962035,92.37665463658429
C,30,10,115,0.5,1.0,1.0,True,2647.175648571148,0.6753322976477856,30.951176321780927,42.70860917007952
C,30,10,115,0.5,1.0,1.0,False,,,,
C,30,10,115,0.95,0.0,0.0,True,,,,
C,30,10,115,0.95,0.0,0.0,False,,,,
C,30,10,115,0.95,0.0,0.5,True,,,,
C,30,10,115,0.95,0.0,0.5,False,,,,
C,30,10,115,0.95,0.0,1.0,True,,,,
C,30,10,115,0.95,0.0,1.0,False,,,,
C,30,10,115,0.95,0.1,0.0,True,,,,
C,30,10,115,0.95,0.1,0.0,False,,,,
C,30,10,115,0.95,0.1,0.5,True,,,,
C,30,10,115,0.95,0.1,0.5,False,,,,
C,30,10,115,0.95,0.1,1.0,True,,,,
C,30,10,115,0.95,0.1,1.0,False,,,,
C,30,10,115,0.95,1.0,0.0,True,,,,
C,30,10,115,0.95,1.0,0.0,False,,,,
C,30,10,115,0.95,1.0,0.5,True,,,,
